soc_id,EA001,EA002,EA003,EA004,EA005,EA006,EA007,EA008,EA009,EA010,EA011,EA012,EA013,EA014,EA015,EA016,EA017,EA018,EA019,EA020,EA021,EA022,EA023,EA024,EA025,EA026,EA027,EA028,EA029,EA030,EA032,EA033,EA037,EA039,EA040,EA041,EA042,EA043,EA044,EA051,EA054,EA055,EA062,EA065,EA066,EA067,EA068,EA069,EA070,EA071,EA072,EA073,EA076,EA079,EA080,EA081,EA082,EA083,EA201,EA202,AnnualMeanTemperature,MonthlyMeanPrecipitation,PrecipitationConstancy,PrecipitationPredictability,TemperatureConstancy,TemperaturePredictability
Aj10,1.0,1.0,0.0,3.0,5.0,1.0,2.0,5.0,5.0,9.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,,,,,6.0,3.0,6.0,6.0,3.0,2.0,1.0,1.0,3.0,2.0,6.0,1.0,,,,,,,1.0,9.0,1.0,9.0,1.0,1.0,,,7.0,5.0,,3.0,,8.0,1.0,200000.0,22.9247409,140933.373,0.421938801,0.589365433,0.653602028,0.754599719
Aj11,0.0,1.0,1.0,5.0,3.0,1.0,8.0,8.0,5.0,2.0,1.0,8.0,9.0,11.0,2.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,2.0,3.0,6.0,2.0,3.0,2.0,1.0,1.0,7.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,9.0,9.0,1.0,9.0,1.0,9.0,3.0,3.0,,,7.0,2.0,4.0,2.0,4.0,8.0,1.0,500000.0,25.17594399,105616.0204,0.388190844,0.681986318,0.597616723,0.765409454
Aj12,0.0,2.0,1.0,3.0,4.0,1.0,8.0,5.0,5.0,9.0,1.0,8.0,9.0,11.0,2.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,3.0,3.0,6.0,7.0,3.0,2.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,3.0,3.0,9.0,9.0,2.0,9.0,2.0,9.0,1.0,1.0,1.0,1.0,,2.0,2.0,,4.0,8.0,1.0,60000.0,23.81176288,121924.374,0.385183271,0.56847313,0.617066543,0.736532023
Aj13,0.0,1.0,1.0,2.0,6.0,1.0,2.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,,3.0,6.0,7.0,2.0,1.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,5.0,3.0,9.0,9.0,3.0,9.0,2.0,9.0,,,,,7.0,2.0,2.0,,4.0,8.0,2.0,25000.0,21.95145683,170507.6056,0.470524912,0.663595274,0.681534352,0.769665004
Aj14,0.0,0.0,0.0,2.0,8.0,1.0,2.0,5.0,5.0,9.0,1.0,8.0,9.0,11.0,6.0,1.0,3.0,3.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,,3.0,6.0,7.0,2.0,2.0,1.0,1.0,7.0,2.0,6.0,1.0,,,,,,,1.0,9.0,1.0,9.0,,,,,,2.0,2.0,,4.0,8.0,1.0,45000.0,21.95145683,170507.6056,0.470524912,0.663595274,0.681534352,0.769665004
Aj15,0.0,1.0,0.0,3.0,6.0,1.0,2.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,,5.0,6.0,5.0,3.0,2.0,1.0,1.0,7.0,2.0,7.0,1.0,1.0,1.0,3.0,3.0,9.0,9.0,3.0,9.0,2.0,9.0,2.0,3.0,1.0,1.0,7.0,2.0,2.0,7.0,2.0,8.0,2.0,26000.0,23.31765468,143130.0985,0.420641547,0.60737177,0.64031828,0.751334553
Aj16,0.0,1.0,2.0,2.0,5.0,1.0,8.0,2.0,2.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,3.0,6.0,3.0,3.0,1.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,3.0,3.0,9.0,9.0,2.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,,2.0,4.0,,4.0,8.0,2.0,22000.0,23.69582022,151948.519,0.445322231,0.672625714,0.635562768,0.760963416
Aj17,0.0,1.0,2.0,2.0,5.0,1.0,8.0,7.0,5.0,8.0,1.0,8.0,9.0,11.0,6.0,2.0,4.0,4.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,2.0,3.0,6.0,6.0,3.0,2.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,3.0,3.0,9.0,9.0,4.0,9.0,1.0,9.0,3.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,4.0,8.0,2.0,200000.0,20.88007696,170669.2223,0.491034842,0.655343962,0.727885672,0.78924671
Aj18,0.0,2.0,0.0,5.0,3.0,1.0,8.0,6.0,5.0,,,,,,,,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,3.0,6.0,6.0,2.0,2.0,1.0,1.0,7.0,2.0,4.0,1.0,9.0,1.0,3.0,10.0,9.0,9.0,,,,,,,1.0,2.0,7.0,2.0,2.0,11.0,3.0,8.0,,2600.0,25.44894183,97487.99851,0.409434242,0.559329138,0.578664369,0.700829977
Aj19,0.0,2.0,0.0,4.0,4.0,1.0,2.0,5.0,5.0,8.0,1.0,8.0,2.0,6.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,3.0,6.0,2.0,3.0,3.0,5.0,1.0,7.0,2.0,8.0,1.0,1.0,1.0,5.0,3.0,9.0,9.0,1.0,9.0,,,3.0,3.0,1.0,1.0,7.0,2.0,2.0,,4.0,8.0,2.0,25000.0,24.75381072,101808.4703,0.365779069,0.542341592,0.604210924,0.730061782
Aj2,0.0,1.0,0.0,9.0,0.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,2.0,6.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,6.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,7.0,2.0,4.0,1.0,1.0,1.0,9.0,3.0,9.0,10.0,1.0,9.0,2.0,9.0,1.0,1.0,9.0,9.0,7.0,3.0,2.0,11.0,1.0,2.0,2.0,12500.0,18.96295296,62002.15607,0.494965048,0.668126912,0.607785212,0.745344592
Aj20,0.0,1.0,1.0,3.0,5.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,3.0,6.0,7.0,2.0,2.0,,1.0,7.0,2.0,6.0,1.0,1.0,1.0,,3.0,9.0,,,,2.0,9.0,3.0,2.0,1.0,1.0,,2.0,2.0,11.0,3.0,8.0,2.0,4000.0,23.79975813,125183.5893,0.424633977,0.578919637,0.605685147,0.717520569
Aj21,0.0,0.0,0.0,4.0,6.0,1.0,8.0,8.0,5.0,9.0,1.0,8.0,9.0,11.0,3.0,9.0,3.0,1.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,,3.0,6.0,3.0,3.0,2.0,1.0,1.0,7.0,2.0,6.0,1.0,9.0,1.0,5.0,10.0,9.0,9.0,2.0,9.0,1.0,9.0,1.0,1.0,,,7.0,2.0,2.0,2.0,4.0,8.0,1.0,18000.0,24.11172596,97487.20431,0.33971279,0.509282883,0.614667784,0.740886757
Aj22,0.0,1.0,0.0,2.0,7.0,1.0,8.0,,,,,,,,,,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,,3.0,6.0,7.0,2.0,2.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,4.0,3.0,9.0,9.0,,,1.0,9.0,,,1.0,1.0,7.0,2.0,2.0,2.0,,8.0,,5200.0,24.11172596,97487.20431,0.33971279,0.509282883,0.614667784,0.740886757
Aj23,0.0,1.0,0.0,6.0,3.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,2.0,6.0,6.0,1.0,4.0,4.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,5.0,3.0,6.0,2.0,3.0,2.0,6.0,1.0,7.0,2.0,4.0,1.0,9.0,1.0,5.0,10.0,9.0,9.0,1.0,9.0,1.0,9.0,1.0,1.0,9.0,9.0,7.0,2.0,2.0,11.0,2.0,8.0,2.0,42000.0,20.29042184,54845.00616,0.384483855,0.52463228,0.654026447,0.751309117
Aj24,1.0,1.0,0.0,5.0,3.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,,,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,3.0,6.0,3.0,3.0,2.0,1.0,1.0,7.0,2.0,4.0,1.0,1.0,1.0,5.0,3.0,9.0,9.0,,,1.0,9.0,,,1.0,1.0,7.0,2.0,2.0,11.0,3.0,8.0,2.0,34000.0,24.47161082,113633.8593,0.409461453,0.579528766,0.595301102,0.716862961
Aj25,1.0,1.0,0.0,4.0,4.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,2.0,6.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,6.0,6.0,6.0,3.0,2.0,10.0,1.0,7.0,2.0,8.0,1.0,1.0,1.0,5.0,3.0,9.0,9.0,2.0,9.0,2.0,9.0,1.0,1.0,,,7.0,2.0,2.0,2.0,4.0,8.0,2.0,40000.0,19.01419744,50566.30196,0.439799429,0.586995285,0.667196458,0.760966326
Aj26,0.0,1.0,0.0,3.0,6.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,5.0,5.0,6.0,5.0,2.0,2.0,6.0,1.0,7.0,2.0,7.0,1.0,1.0,1.0,5.0,3.0,9.0,9.0,1.0,9.0,,,1.0,1.0,7.0,5.0,6.0,2.0,2.0,3.0,4.0,8.0,2.0,20000.0,20.29042184,54845.00616,0.384483855,0.52463228,0.654026447,0.751309117
Aj27,0.0,2.0,0.0,4.0,4.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,3.0,3.0,1.0,1.0,9.0,9.0,,,,,6.0,3.0,6.0,6.0,3.0,2.0,10.0,1.0,7.0,2.0,8.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,11.0,3.0,8.0,2.0,24000.0,20.56682952,72322.03149,0.360645065,0.500903488,0.643124964,0.737518045
Aj28,0.0,1.0,0.0,7.0,2.0,1.0,2.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,4.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,,3.0,6.0,2.0,3.0,2.0,5.0,1.0,7.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,9.0,9.0,1.0,9.0,2.0,9.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,2.0,7.0,2.0,2.0,20000.0,18.81596701,92834.81079,0.464358575,0.706631783,0.573320843,0.734544889
Aj29,0.0,1.0,0.0,9.0,0.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,3.0,9.0,6.0,1.0,5.0,5.0,1.0,1.0,9.0,9.0,,,,,,1.0,1.0,1.0,2.0,3.0,6.0,1.0,7.0,2.0,4.0,1.0,,,,,,,1.0,9.0,,,1.0,1.0,9.0,9.0,7.0,2.0,2.0,11.0,2.0,5.0,2.0,30000.0,21.01970259,45335.30332,0.399641976,0.553141839,0.669647868,0.768209766
Aj3,0.0,0.0,1.0,5.0,4.0,1.0,8.0,7.0,5.0,9.0,2.0,12.0,3.0,9.0,6.0,1.0,4.0,4.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,2.0,3.0,6.0,2.0,3.0,1.0,1.0,1.0,7.0,2.0,4.0,1.0,9.0,1.0,4.0,10.0,9.0,9.0,1.0,9.0,3.0,9.0,1.0,1.0,9.0,9.0,7.0,2.0,2.0,2.0,4.0,8.0,1.0,430000.0,24.47479061,134237.6663,0.415632736,0.681309251,0.624158051,0.761865068
Aj30,0.0,0.0,0.0,6.0,4.0,1.0,8.0,7.0,5.0,8.0,1.0,8.0,2.0,6.0,,,4.0,3.0,1.0,1.0,9.0,9.0,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,60000.0,22.51345889,98681.60794,0.338960301,0.492104991,0.633191688,0.739436564
Aj31,0.0,1.0,0.0,4.0,5.0,1.0,8.0,,,8.0,1.0,8.0,9.0,11.0,,,3.0,3.0,1.0,1.0,9.0,9.0,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,7000.0,23.88627506,131623.8637,0.410848769,0.596050224,0.612907645,0.738307517
Aj4,0.0,1.0,0.0,4.0,5.0,1.0,8.0,6.0,5.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,6.0,3.0,6.0,7.0,3.0,1.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,5.0,3.0,9.0,9.0,2.0,9.0,1.0,9.0,2.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,8.0,2.0,275000.0,22.94130619,121945.8672,0.382537147,0.539089839,0.644138569,0.746358133
Aj5,2.0,1.0,0.0,3.0,4.0,1.0,8.0,7.0,5.0,8.0,1.0,8.0,2.0,6.0,4.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,2.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,7.0,2.0,6.0,1.0,,1.0,6.0,,9.0,9.0,1.0,9.0,1.0,9.0,1.0,1.0,9.0,9.0,7.0,2.0,2.0,11.0,2.0,5.0,2.0,80000.0,25.68695862,84083.87565,0.365279816,0.522740038,0.58437925,0.714675834
Aj6,0.0,1.0,1.0,2.0,6.0,1.0,8.0,7.0,4.0,8.0,1.0,8.0,2.0,6.0,6.0,2.0,4.0,4.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,2.0,5.0,6.0,5.0,3.0,2.0,1.0,1.0,7.0,2.0,7.0,1.0,1.0,1.0,4.0,3.0,9.0,9.0,2.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,4.0,8.0,2.0,800000.0,19.42060864,94339.46974,0.335294431,0.563846674,0.682541451,0.771219617
Aj7,0.0,0.0,0.0,5.0,5.0,1.0,8.0,2.0,2.0,8.0,1.0,8.0,2.0,6.0,3.0,9.0,4.0,4.0,1.0,1.0,2.0,9.0,8.0,7.0,15.0,9.0,6.0,5.0,6.0,5.0,2.0,2.0,7.0,1.0,7.0,2.0,8.0,7.0,1.0,1.0,5.0,3.0,9.0,9.0,1.0,9.0,1.0,9.0,1.0,1.0,4.0,5.0,7.0,2.0,2.0,2.0,4.0,8.0,2.0,113000.0,19.39983749,68198.09799,0.388520257,0.543744024,0.663619773,0.75590192
Aj8,0.0,1.0,0.0,4.0,5.0,1.0,2.0,5.0,5.0,9.0,1.0,8.0,2.0,6.0,6.0,1.0,4.0,4.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,6.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,3.0,3.0,3.0,9.0,2.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,2.0,4.0,8.0,1.0,35000.0,23.82347936,147891.0085,0.423720297,0.628272811,0.633578106,0.756097377
Aj9,0.0,1.0,0.0,4.0,5.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,3.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,5.0,6.0,6.0,5.0,3.0,3.0,6.0,1.0,7.0,2.0,7.0,1.0,1.0,1.0,3.0,3.0,,9.0,1.0,9.0,2.0,9.0,1.0,1.0,9.0,9.0,7.0,2.0,2.0,2.0,4.0,8.0,2.0,157000.0,18.3564765,55454.71382,0.493158677,0.653819942,0.624133849,0.751996614
Ca1,0.0,0.0,0.0,2.0,8.0,6.0,8.0,6.0,2.0,6.0,2.0,6.0,1.0,8.0,2.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,1.0,3.0,15.0,9.0,6.0,5.0,6.0,7.0,4.0,1.0,9.0,2.0,7.0,2.0,7.0,1.0,1.0,1.0,4.0,3.0,9.0,9.0,2.0,9.0,2.0,9.0,1.0,1.0,6.0,5.0,7.0,2.0,2.0,3.0,4.0,8.0,2.0,,21.66024055,83042.00591,0.402793499,0.54025285,0.590795968,0.719153419
Ca10,0.0,0.0,0.0,9.0,1.0,1.0,8.0,7.0,5.0,8.0,1.0,8.0,9.0,11.0,6.0,2.0,4.0,3.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,2.0,2.0,6.0,1.0,3.0,4.0,6.0,1.0,6.0,2.0,4.0,1.0,1.0,1.0,,3.0,3.0,,2.0,9.0,3.0,9.0,4.0,3.0,1.0,1.0,4.0,2.0,2.0,11.0,2.0,7.0,2.0,70000.0,22.16009425,65141.33396,0.383190939,0.581370695,0.463230758,0.710713883
Ca11,0.0,1.0,0.0,5.0,4.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,,,3.0,3.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,7.0,3.0,6.0,3.0,2.0,3.0,10.0,3.0,7.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,9.0,9.0,1.0,9.0,2.0,9.0,3.0,3.0,6.0,5.0,7.0,2.0,2.0,11.0,2.0,8.0,2.0,,17.01859919,60915.92605,0.353875248,0.570904338,0.561132408,0.724515826
Ca12,0.0,1.0,0.0,3.0,6.0,1.0,8.0,2.0,2.0,8.0,1.0,8.0,9.0,11.0,,,3.0,3.0,1.0,1.0,9.0,9.0,,,,,,5.0,6.0,5.0,2.0,4.0,3.0,3.0,7.0,2.0,7.0,1.0,1.0,1.0,1.0,3.0,9.0,9.0,4.0,9.0,2.0,9.0,4.0,3.0,,,7.0,2.0,2.0,2.0,4.0,8.0,2.0,,15.99929593,113838.1711,0.378203632,0.582944135,0.639559682,0.761188025
Ca13,0.0,1.0,0.0,3.0,6.0,1.0,8.0,2.0,2.0,8.0,1.0,8.0,9.0,11.0,2.0,9.0,4.0,3.0,1.0,1.0,2.0,9.0,7.0,8.0,15.0,9.0,,5.0,6.0,5.0,3.0,3.0,8.0,3.0,7.0,2.0,7.0,7.0,1.0,1.0,1.0,3.0,9.0,9.0,,,2.0,9.0,4.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,4.0,8.0,2.0,,16.41338226,116714.2925,0.327030768,0.570773653,0.615588107,0.730833473
Ca14,0.0,1.0,0.0,2.0,7.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,4.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,5.0,5.0,5.0,,,8.0,1.0,7.0,2.0,7.0,1.0,1.0,1.0,1.0,3.0,9.0,9.0,1.0,9.0,2.0,9.0,2.0,2.0,1.0,1.0,,2.0,2.0,,4.0,8.0,2.0,,22.39022001,63124.28949,0.384228691,0.560677739,0.586997468,0.747548139
Ca15,0.0,1.0,0.0,2.0,7.0,3.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,1.0,1.0,1.0,9.0,9.0,,,,,,5.0,5.0,5.0,2.0,3.0,8.0,1.0,7.0,2.0,7.0,1.0,1.0,1.0,4.0,3.0,9.0,9.0,,,2.0,9.0,,,1.0,1.0,7.0,2.0,2.0,3.0,4.0,8.0,2.0,,19.26233973,70074.80586,0.393931522,0.564125787,0.590239905,0.748314006
Ca16,0.0,1.0,0.0,3.0,6.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,1.0,1.0,1.0,9.0,9.0,,,,,,5.0,5.0,5.0,2.0,2.0,8.0,1.0,7.0,2.0,7.0,1.0,1.0,1.0,4.0,3.0,9.0,9.0,,,2.0,9.0,,,,,7.0,2.0,2.0,11.0,3.0,8.0,2.0,,17.15620502,78237.08715,0.380901651,0.559917839,0.606268804,0.741542954
Ca17,0.0,1.0,0.0,3.0,6.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,,,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,6.0,6.0,5.0,2.0,2.0,6.0,1.0,7.0,2.0,7.0,1.0,9.0,1.0,4.0,10.0,9.0,9.0,1.0,9.0,1.0,9.0,,,,,,2.0,2.0,3.0,4.0,8.0,2.0,1000.0,24.26918515,66131.54844,0.388524018,0.528694024,0.588742933,0.721581658
Ca18,0.0,0.0,0.0,4.0,6.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,,,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,3.0,6.0,7.0,2.0,2.0,1.0,1.0,7.0,2.0,6.0,1.0,,,,,,,,,,,,,1.0,2.0,6.0,2.0,2.0,11.0,2.0,8.0,2.0,1500.0,24.26918515,66131.54844,0.388524018,0.528694024,0.588742933,0.721581658
Ca19,0.0,1.0,0.0,5.0,4.0,1.0,8.0,8.0,5.0,8.0,1.0,8.0,9.0,11.0,6.0,2.0,6.0,6.0,1.0,1.0,9.0,9.0,,,,,,3.0,6.0,6.0,3.0,2.0,6.0,1.0,7.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,9.0,9.0,1.0,9.0,2.0,9.0,,,1.0,1.0,,2.0,2.0,3.0,4.0,8.0,2.0,5000.0,23.23806026,105177.3732,0.414466557,0.54950745,0.596796771,0.711314289
Ca2,0.0,0.0,0.0,9.0,1.0,1.0,8.0,7.0,5.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,5.0,3.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,2.0,5.0,6.0,1.0,3.0,3.0,5.0,1.0,6.0,2.0,4.0,1.0,1.0,1.0,,3.0,3.0,,2.0,9.0,2.0,9.0,4.0,2.0,6.0,5.0,4.0,2.0,2.0,11.0,2.0,7.0,2.0,,24.66587207,43922.28819,0.390538957,0.615086064,0.553821166,0.738786748
Ca20,0.0,1.0,1.0,5.0,3.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,,,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,3.0,6.0,3.0,2.0,2.0,6.0,1.0,7.0,2.0,4.0,1.0,,,,,,,,,2.0,9.0,,,,,,2.0,2.0,11.0,3.0,5.0,2.0,2500.0,25.44471128,79344.1675,0.399282329,0.53388442,0.580950876,0.703241536
Ca21,0.0,1.0,0.0,5.0,4.0,1.0,8.0,8.0,5.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,6.0,6.0,1.0,1.0,9.0,9.0,,,,,,3.0,6.0,6.0,3.0,2.0,6.0,1.0,7.0,2.0,4.0,1.0,1.0,,,3.0,,,1.0,9.0,2.0,9.0,,,,,,2.0,2.0,3.0,4.0,8.0,2.0,9000.0,25.44471128,79344.1675,0.399282329,0.53388442,0.580950876,0.703241536
Ca22,0.0,0.0,0.0,5.0,5.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,,,6.0,6.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,,5.0,6.0,5.0,2.0,3.0,,1.0,7.0,2.0,8.0,1.0,1.0,,4.0,3.0,,9.0,1.0,9.0,2.0,9.0,,,,,,2.0,2.0,7.0,4.0,8.0,2.0,3800.0,21.66024055,83042.00591,0.402793499,0.54025285,0.590795968,0.719153419
Ca23,0.0,0.0,0.0,3.0,7.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,,,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,5.0,6.0,5.0,2.0,3.0,1.0,1.0,7.0,2.0,7.0,1.0,1.0,1.0,4.0,3.0,9.0,9.0,,,2.0,9.0,,,1.0,1.0,7.0,2.0,2.0,2.0,4.0,8.0,2.0,,21.66024055,83042.00591,0.402793499,0.54025285,0.590795968,0.719153419
Ca24,0.0,1.0,0.0,3.0,6.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,,,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,5.0,6.0,5.0,2.0,2.0,1.0,1.0,7.0,2.0,7.0,1.0,1.0,1.0,,3.0,3.0,,,,2.0,9.0,3.0,2.0,,,,2.0,2.0,1.0,4.0,8.0,2.0,2000.0,23.23806026,105177.3732,0.414466557,0.54950745,0.596796771,0.711314289
Ca25,0.0,0.0,0.0,3.0,7.0,1.0,8.0,5.0,5.0,8.0,1.0,8.0,9.0,11.0,,,6.0,6.0,1.0,1.0,9.0,9.0,,,,,,5.0,6.0,5.0,2.0,2.0,1.0,1.0,7.0,2.0,7.0,1.0,1.0,,4.0,3.0,,9.0,,,2.0,9.0,,,1.0,1.0,7.0,2.0,2.0,7.0,4.0,8.0,2.0,3500.0,21.66024055,83042.00591,0.402793499,0.54025285,0.590795968,0.719153419
Ca26,0.0,0.0,0.0,2.0,8.0,1.0,8.0,,,8.0,1.0,8.0,9.0,11.0,,,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,5.0,6.0,5.0,,3.0,1.0,1.0,7.0,2.0,7.0,1.0,,,,,,,,,2.0,9.0,,,1.0,1.0,,2.0,2.0,,4.0,8.0,2.0,7000.0,21.66024055,83042.00591,0.402793499,0.54025285,0.590795968,0.719153419
Ca27,1.0,0.0,1.0,2.0,6.0,,,2.0,2.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,,3.0,6.0,5.0,2.0,3.0,10.0,1.0,7.0,2.0,6.0,1.0,,,,,,,3.0,9.0,2.0,9.0,,,,,,2.0,2.0,7.0,4.0,8.0,2.0,,20.24194014,178159.1594,0.372100487,0.642023331,0.641531575,0.76715532
Ca28,0.0,0.0,0.0,3.0,7.0,1.0,8.0,2.0,2.0,8.0,1.0,8.0,9.0,11.0,,,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,,5.0,5.0,5.0,2.0,2.0,1.0,1.0,7.0,2.0,7.0,1.0,9.0,9.0,2.0,10.0,10.0,9.0,4.0,9.0,2.0,9.0,,,,,7.0,2.0,2.0,2.0,4.0,8.0,2.0,5000.0,21.66024055,83042.00591,0.402793499,0.54025285,0.590795968,0.719153419
Ca29,0.0,0.0,0.0,2.0,8.0,1.0,8.0,2.0,2.0,8.0,1.0,8.0,9.0,11.0,,,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,5.0,5.0,5.0,2.0,4.0,3.0,3.0,7.0,2.0,7.0,1.0,1.0,1.0,2.0,3.0,3.0,9.0,4.0,9.0,2.0,9.0,4.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,4.0,8.0,2.0,,15.12837167,86364.89723,0.360753691,0.571512245,0.601899208,0.734251436
Ca3,0.0,0.0,0.0,3.0,7.0,7.0,8.0,1.0,1.0,7.0,1.0,8.0,9.0,11.0,3.0,9.0,3.0,3.0,1.0,1.0,2.0,9.0,7.0,8.0,15.0,9.0,2.0,5.0,6.0,7.0,3.0,3.0,2.0,3.0,7.0,2.0,7.0,7.0,1.0,1.0,2.0,3.0,9.0,9.0,5.0,4.0,2.0,9.0,4.0,2.0,3.0,5.0,7.0,2.0,2.0,9.0,4.0,8.0,1.0,1000000.0,22.24217911,32945.40648,0.309699798,0.494970404,0.49988963,0.712612134
